# No		1
# RA		2,3,4
# Dec		5,6,7
# Num		8
# oRA		9
# oDec		10
# V		11
# V-I		12
# B-V		13
# U-B		14
# e_V		15
# e_V-I		16
# e_B-V		17
# RA		18
# Dec		19

  182  06 08 24.99  +24 12 18.0   182   -7.194   -9.289  16.670   0.695   0.560   0.371   0.001   0.004   0.001  092.104127  +24.204994 x 0
  183  06 08 24.95  +24 23 21.6   183   -7.192    1.771  16.474   0.892   0.712   0.116   0.002   0.003   0.013  092.103972  +24.389326 x 0
  184  06 08 24.98  +24 23 23.4   184   -7.187    1.802  15.872   0.709   0.537   0.345   0.007   0.017   0.008  092.104063  +24.389843 x 0
  185  06 08 25.08  +24 18 25.4   185   -7.168   -3.165  16.854   0.902   0.730   0.227   0.001   0.010   0.006  092.104496  +24.307061 x 0
  186  06 08 25.11  +24 26 26.5   186   -7.153    4.853  16.955   1.021   0.794   0.233   0.002   0.011   0.035  092.104632  +24.440694 x 0
  187  06 08 25.28  +24 24 31.4   187   -7.116    2.935  13.872   0.763   0.617   0.103   0.001   0.005   0.004  092.105343  +24.408727 x 0
  188  06 08 25.31  +24 21 21.7   188   -7.113   -0.227  16.367   1.710   1.476   1.304   0.001   0.029   0.037  092.105452  +24.356028 x 0
  189  06 08 25.44  +24 13 49.4   189   -7.090   -7.765  16.105   1.152   0.973   0.424   0.018   0.027   0.021  092.106001  +24.230395 x 0
  190  06 08 25.54  +24 30 32.4   190   -7.052    8.952  16.149   1.318   1.124   0.631   0.004   0.007   0.012  092.106412  +24.509011 x 0
  191  06 08 25.61  +24 18 04.3   191   -7.047   -3.517  13.424   0.309   0.218  -0.166   0.003   0.006   0.006  092.106715  +24.301196 x 0
  192  06 08 25.63  +24 15 27.5   192   -7.046   -6.131  15.383   0.748   0.553   0.290   0.006   0.006   0.008  092.106778  +24.257629 x 0
  193  06 08 25.60  +24 23 35.6   193   -7.044    2.004  11.997   0.320   0.279   0.207   0.006   0.012   0.010  092.106676  +24.393212 x 0
  194  06 08 25.88  +24 12 53.4   194   -6.990   -8.698  16.872   1.309   1.156   1.030   0.012   0.012   0.012  092.107845  +24.214847 x 0
  195  06 08 25.86  +24 29 49.7   195   -6.980    8.239  13.949   0.846   0.690   0.189   0.000   0.013   0.009  092.107742  +24.497129 x 0
  196  06 08 25.95  +24 19 00.5   196   -6.968   -2.581  16.211   0.846   0.662   0.181   0.011   0.012   0.011  092.108144  +24.316797 x 0
  197  06 08 25.98  +24 30 59.7   197   -6.951    9.407  16.059   1.261   0.983   0.264   0.007   0.019   0.014  092.108254  +24.516596 x 0
  198  06 08 26.10  +24 24 03.7   198   -6.930    2.473  12.064   0.318   0.285   0.228   0.006   0.007   0.012  092.108755  +24.401031 x 0
  199  06 08 26.36  +24 17 51.6   199   -6.877   -3.729  15.784   1.072   0.920   0.426   0.004   0.013   0.010  092.109827  +24.297665 x 0

  200  06 08 26.35  +24 27 35.2   200   -6.870    5.998  14.494   0.869   0.703   0.145   0.005   0.012   0.009  092.109794  +24.459781 x 0
  201  06 08 26.41  +24 28 43.4   201   -6.856    7.134  16.698   0.854   0.652   0.424   0.001   0.004   0.013  092.110032  +24.478715 x 0
  202  06 08 26.83  +24 16 17.3   202   -6.771   -5.301  13.209   1.136   1.008   0.539   0.006   0.011   0.007  092.111791  +24.271467 x 0
  203  06 08 26.80  +24 29 24.2   203   -6.766    7.814  16.704   1.313   1.164   0.791   0.001   0.016   0.009  092.111669  +24.490049 x 0
  204  06 08 26.89  +24 14 54.7   204   -6.758   -6.677  16.232   0.876   0.650   0.216   0.003   0.011   0.009  092.112051  +24.248534 x 0
  205  06 08 27.00  +24 25 56.9   205   -6.724    4.359  13.513   0.677   0.572   0.117   0.004   0.014   0.010  092.112494  +24.432467 x 0
  206  06 08 27.09  +24 12 55.4   206   -6.715   -8.665  15.080   0.961   0.757   0.162   0.002   0.008   0.004  092.112869  +24.215401 x 0
  207  06 08 27.11  +24 26 37.8   207   -6.699    5.041  16.641   1.035   0.834   0.180   0.014   0.021   0.015  092.112941  +24.443834 x 0
  208  06 08 27.13  +24 19 18.0   208   -6.699   -2.289  11.763   0.739   0.615   0.119   0.007   0.009   0.011  092.113059  +24.321667 x 0
  209  06 08 27.14  +24 19 43.1   209   -6.698   -1.871  10.104   0.144   0.045  -0.352   0.019   0.035   0.020  092.113071  +24.328634 G0 0
  210  06 08 27.14  +24 21 15.6   210   -6.695   -0.329  15.850   0.768   0.572   0.278   0.004   0.006   0.014  092.113101  +24.354334 x 0
  211  06 08 27.18  +24 20 05.6   211   -6.689   -1.495  10.844   0.233   0.174  -0.015   0.014   0.024   0.017  092.113229  +24.334901 x 0
  212  06 08 27.26  +24 18 15.2   212   -6.671   -3.335  16.131   1.016   0.828   0.198   0.004   0.005   0.010  092.113588  +24.304235 x 0
  213  06 08 27.33  +24 29 29.8   213   -6.646    7.907  15.216   1.025   0.877   0.278   0.005   0.015   0.009  092.113865  +24.491601 x 0
  214  06 08 27.46  +24 23 37.8   214   -6.622    2.041  16.692   1.173   0.942   0.455   0.058   0.068   0.070  092.114398  +24.393835 x 0
  215  06 08 27.66  +24 12 36.9   215   -6.585   -8.974  16.329   1.241   1.008   0.507   0.014   0.018   0.014  092.115250  +24.210253 x 0
  216  06 08 27.75  +24 16 22.8   216   -6.562   -5.210  16.614   0.908   0.712   0.178   0.019   0.019   0.019  092.115611  +24.272986 x 0
  217  06 08 27.86  +24 17 26.6   217   -6.536   -4.146  16.200   1.107   0.940   0.489   0.004   0.010   0.007  092.116070  +24.290720 x 0
  218  06 08 27.87  +24 24 50.8   218   -6.526    3.257  15.963   1.084   0.817   0.275   0.006   0.027   0.008  092.116136  +24.414103 x 0
  219  06 08 28.07  +24 30 40.4   219   -6.476    9.084  16.991   1.210   0.903   0.482   0.003   0.021   0.004  092.116960  +24.511220 x 0
  220  06 08 28.21  +24 27 24.9   220   -6.448    5.826  16.430   1.090   0.879   0.293   0.027   0.030   0.027  092.117524  +24.456921 x 0
  221  06 08 28.54  +24 25 28.0   221   -6.373    3.878  15.190   0.909   0.706   0.168   0.000   0.006   0.000  092.118927  +24.424455 x 0
  222  06 08 28.60  +24 12 36.0   222   -6.371   -8.989  15.547   0.780   0.596   0.294   0.002   0.003   0.006  092.119161  +24.210006 x 0
  223  06 08 28.62  +24 18 55.1   223   -6.361   -2.671  12.548   0.447   0.361   0.203   0.013   0.014   0.015  092.119247  +24.315306 x 0
  224  06 08 28.61  +24 24 01.0   224   -6.359    2.428  16.969   1.616   1.406   1.609   0.025   0.025   0.029  092.119206  +24.400289 x 0
  225  06 08 28.71  +24 20 21.4   225   -6.338   -1.233  16.624   0.810   0.626   0.242   0.024   0.025   0.028  092.119646  +24.339272 x 0
  226  06 08 28.81  +24 18 40.4   226   -6.318   -2.916  11.946   0.266   0.241   0.179   0.019   0.021   0.022  092.120037  +24.311223 x 0
  227  06 08 29.10  +24 24 25.0   227   -6.247    2.827  12.478   0.460   0.390   0.263   0.001   0.014   0.002  092.121249  +24.406940 x 0
  228  06 08 29.20  +24 12 33.6   228   -6.233   -9.030  16.854   1.106   0.911   0.290   0.031   0.039   0.031  092.121683  +24.209325 x 0
  229  06 08 29.21  +24 14 06.5   229   -6.230   -7.481  12.505   0.488   0.389   0.292   0.002   0.011   0.007  092.121715  +24.235141 x 0
  230  06 08 29.35  +24 20 49.6   230   -6.194   -0.763  12.265   0.349   0.287   0.243   0.011   0.011   0.017  092.122273  +24.347108 x 0
  231  06 08 29.37  +24 28 59.7   231   -6.182    7.406  14.439   0.921   0.764   0.185   0.013   0.014   0.013  092.122371  +24.483257 x 0
  232  06 08 29.44  +24 21 46.4   232   -6.171    0.184  12.738   0.581   0.489   0.196   0.010   0.010   0.014  092.122679  +24.362892 x 0
  233  06 08 29.49  +24 16 04.5   233   -6.166   -5.515  15.470   0.978   0.850   0.348   0.013   0.014   0.014  092.122856  +24.267909 x 0
  234  06 08 29.57  +24 17 04.7   234   -6.146   -4.512  16.006   1.103   0.882   0.268   0.009   0.015   0.009  092.123206  +24.284625 x 0
  235  06 08 29.60  +24 11 45.3   235   -6.143   -9.835  16.178   1.010   0.757   0.245   0.004   0.004   0.006  092.123340  +24.195909 x 0
  236  06 08 29.62  +24 14 08.0   236   -6.136   -7.457  14.098   0.838   0.661   0.127   0.001   0.014   0.004  092.123433  +24.235542 x 0
  237  06 08 29.66  +24 16 23.5   237   -6.125   -5.198  15.334   0.990   0.829   0.286   0.008   0.008   0.008  092.123601  +24.273192 x 0
  238  06 08 29.67  +24 20 17.0   238   -6.120   -1.306  15.986   0.887   0.687   0.189   0.013   0.022   0.016  092.123634  +24.338059 x 0
  239  06 08 29.69  +24 14 33.6   239   -6.120   -7.029  16.511   0.985   0.777   0.205   0.016   0.017   0.016  092.123719  +24.242676 x 0
  240  06 08 29.85  +24 29 17.3   240   -6.073    7.699  16.195   1.178   1.055   0.625   0.027   0.029   0.027  092.124362  +24.488142 x 0
  241  06 08 29.96  +24 18 56.5   241   -6.055   -2.648  15.021   1.011   0.858   0.379   0.003   0.003   0.005  092.124843  +24.315693 x 0
  242  06 08 29.99  +24 21 33.7   242   -6.047   -0.028  16.755   1.039   0.835   0.196   0.009   0.012   0.010  092.124951  +24.359360 x 0
  243  06 08 30.04  +24 14 04.7   243   -6.041   -7.512  16.643   1.070   0.836   0.146   0.008   0.009   0.012  092.125170  +24.234627 x 0
  244  06 08 30.14  +24 22 13.7   244   -6.012    0.638  16.378   1.128   0.988   0.466   0.005   0.011   0.015  092.125582  +24.370460 x 0
  245  06 08 30.23  +24 17 19.7   245   -5.995   -4.262  16.709   1.135   0.947   0.299   0.002   0.014   0.009  092.125964  +24.288794 x 0
  246  06 08 30.29  +24 18 50.2   246   -5.980   -2.753  15.601   0.884   0.686   0.148   0.005   0.009   0.007  092.126216  +24.313944 x 0
  247  06 08 30.32  +24 24 45.2   247   -5.969    3.164  16.718   1.136   0.929   0.323   0.014   0.015   0.014  092.126332  +24.412561 x 0
  248  06 08 30.31  +24 26 28.0   248   -5.969    4.877  15.109   0.939   0.805   0.277   0.012   0.014   0.012  092.126308  +24.441111 x 0
  249  06 08 30.35  +24 15 51.2   249   -5.969   -5.737  12.553   0.505   0.375   0.237   0.012   0.013   0.012  092.126460  +24.264211 x 0
  250  06 08 30.49  +24 18 22.4   250   -5.936   -3.217  16.543   0.887   0.715   0.128   0.000   0.009   0.001  092.127027  +24.306211 x 0
  251  06 08 30.52  +24 14 40.2   251   -5.931   -6.920  16.636   1.203   0.934   0.191   0.005   0.005   0.013  092.127172  +24.244495 x 0
  252  06 08 30.69  +24 18 02.9   252   -5.890   -3.541  15.064   1.134   1.099   1.076   0.007   0.007   0.007  092.127873  +24.300812 x 0
  253  06 08 30.75  +24 21 37.9   253   -5.873    0.042  16.188   0.892   0.734   0.177   0.008   0.008   0.011  092.128134  +24.360529 x 0
  254  06 08 30.84  +24 17 54.1   254   -5.856   -3.688  15.486   1.041   0.868   0.314   0.004   0.004   0.005  092.128497  +24.298362 x 0
  255  06 08 30.85  +24 22 17.1   255   -5.851    0.695  16.319   1.173   1.012   0.458   0.006   0.024   0.006  092.128527  +24.371412 x 0
  256  06 08 30.91  +24 15 11.6   256   -5.841   -6.396  12.813   0.721   0.568   0.099   0.005   0.012   0.005  092.128810  +24.253229 x 0
  257  06 08 30.89  +24 29 44.6   257   -5.836    8.153  15.565   0.684   0.564   0.378   0.006   0.014   0.007  092.128696  +24.495712 x 0
  258  06 08 30.96  +24 15 28.9   258   -5.831   -6.108  14.736   0.567   0.439   0.340   0.018   0.023   0.019  092.128988  +24.258030 x 0
  259  06 08 30.96  +24 27 20.4   259   -5.822    5.751  16.821   1.192   1.045   0.866   0.013   0.021   0.020  092.128987  +24.455679 x 0
  260  06 08 31.03  +24 23 55.8   260   -5.809    2.341  16.670   1.885   1.372   1.214   0.018   0.022   0.019  092.129272  +24.398846 x 0
  261  06 08 31.12  +24 22 58.1   261   -5.788    1.378  16.585   0.937   0.721   0.264   0.003   0.003   0.015  092.129670  +24.382796 x 0
  262  06 08 31.38  +24 29 27.8   262   -5.725    7.873  13.240   0.735   0.578   0.259   0.005   0.008   0.007  092.130733  +24.491047 x 0
  263  06 08 31.53  +24 21 52.5   263   -5.696    0.285  10.865   0.254   0.200   0.089   0.014   0.022   0.018  092.131369  +24.364581 x 0
  264  06 08 31.56  +24 12 09.5   264   -5.696   -9.431  15.392   1.030   0.885   0.333   0.007   0.007   0.010  092.131502  +24.202648 x 0
  265  06 08 31.62  +24 26 01.9   265   -5.673    4.441  14.772   0.929   0.730   0.315   0.015   0.018   0.015  092.131732  +24.433848 x 0
  266  06 08 31.70  +24 23 05.6   266   -5.657    1.504  16.114   0.952   0.781   0.286   0.017   0.020   0.018  092.132066  +24.384898 x 0
  267  06 08 31.80  +24 21 38.0   267   -5.634    0.044  16.910   0.941   0.763   0.211   0.034   0.039   0.035  092.132506  +24.360565 x 0
  268  06 08 31.84  +24 29 51.9   268   -5.620    8.275  15.124   1.151   0.925   0.346   0.001   0.007   0.004  092.132651  +24.497748 x 0
  269  06 08 31.92  +24 26 28.3   269   -5.603    4.882  16.692   1.059   0.887   0.300   0.020   0.036   0.025  092.133008  +24.441199 x 0
  270  06 08 31.98  +24 25 36.7   270   -5.590    4.022  16.932   1.015   0.801   0.216   0.011   0.013   0.023  092.133257  +24.426866 x 0
  271  06 08 31.98  +24 29 10.7   271   -5.588    7.588  11.757   0.358   0.263   0.177   0.003   0.003   0.010  092.133246  +24.486299 x 0
  272  06 08 32.08  +24 30 26.9   272   -5.564    8.858  16.943   1.164   0.911   0.448   0.011   0.014   0.022  092.133669  +24.507466 x 0
  273  06 08 32.17  +24 20 35.8   273   -5.551   -0.994  16.064   1.096   0.984   0.489   0.007   0.012   0.007  092.134039  +24.343266 x 0
  274  06 08 32.20  +24 15 32.6   274   -5.547   -6.047  15.624   0.898   0.670   0.271   0.008   0.008   0.012  092.134179  +24.259050 x 0
  275  06 08 32.20  +24 21 23.3   275   -5.544   -0.202  10.383   0.213   0.143  -0.146   0.009   0.025   0.013  092.134156  +24.356466 x 0
  276  06 08 32.20  +24 22 47.5   276   -5.542    1.202  15.099   0.853   0.684   0.351   0.015   0.019   0.017  092.134174  +24.379866 x 0
  277  06 08 32.49  +24 17 55.7   277   -5.480   -3.662  16.791   1.064   0.879   0.247   0.007   0.007   0.007  092.135373  +24.298801 x 0
  278  06 08 32.68  +24 30 40.6   278   -5.428    9.086  14.900   1.123   0.916   0.315   0.001   0.009   0.005  092.136157  +24.511267 x 0
  279  06 08 32.71  +24 27 18.1   279   -5.423    5.712  15.756   1.058   0.910   0.385   0.002   0.005   0.007  092.136292  +24.455034 x 0
  280  06 08 32.79  +24 22 18.7   280   -5.408    0.721  16.852   1.173   0.973   0.309   0.012   0.019   0.016  092.136632  +24.371851 x 0
  281  06 08 32.96  +24 18 45.4   281   -5.373   -2.834  16.804   0.982   0.753   0.217   0.012   0.043   0.039  092.137319  +24.312602 x 0
  282  06 08 32.97  +24 14 53.2   282   -5.372   -6.704  16.650   1.803   1.571   0.000   0.025   0.027   0.052  092.137387  +24.248102 x 0
  283  06 08 33.00  +24 11 37.7   283   -5.368   -9.961  16.749   0.931   0.656   0.306   0.015   0.017   0.017  092.137502  +24.193819 x 0
  284  06 08 33.19  +24 19 12.7   284   -5.320   -2.379  15.300   0.963   0.830   0.290   0.004   0.005   0.013  092.138282  +24.320186 x 0
  285  06 08 33.20  +24 24 57.7   285   -5.314    3.371  14.355   0.830   0.690   0.111   0.004   0.013   0.006  092.138318  +24.416019 x 0
  286  06 08 33.23  +24 17 35.9   286   -5.312   -3.992  16.898   1.370   1.241   1.129   0.007   0.010   0.022  092.138449  +24.293302 x 0
  287  06 08 33.30  +24 16 28.7   287   -5.297   -5.111  14.866   1.112   1.011   0.646   0.018   0.023   0.018  092.138737  +24.274653 x 0
  288  06 08 33.31  +24 28 31.4   288   -5.286    6.933  14.101   1.024   0.810   0.318   0.013   0.014   0.014  092.138785  +24.475386 x 0
  289  06 08 33.38  +24 26 58.9   289   -5.270    5.392   9.741   0.186   0.149  -0.113   0.015   0.024   0.017  092.139098  +24.449703 x 0
  290  06 08 33.61  +24 14 23.4   290   -5.228   -7.200  13.169   0.643   0.485   0.171   0.006   0.009   0.007  092.140025  +24.239837 x 0
  291  06 08 33.61  +24 19 12.7   291   -5.224   -2.378  13.937   0.463   0.362   0.241   0.010   0.013   0.010  092.140038  +24.320203 x 0
  292  06 08 33.68  +24 12 32.6   292   -5.212   -9.047  15.656   1.482   1.241   0.716   0.002   0.014   0.003  092.140341  +24.209054 x 0
  293  06 08 33.71  +24 27 51.6   293   -5.196    6.269  14.658   0.488   0.368   0.179   0.010   0.011   0.011  092.140442  +24.464320 x 0
  294  06 08 33.78  +24 13 11.8   294   -5.190   -8.393  16.758   1.088   0.876   0.218   0.004   0.010   0.018  092.140735  +24.219954 x 0
  295  06 08 33.80  +24 19 29.8   295   -5.181   -2.093  15.778   0.601   0.426  -0.173   0.006   0.006   0.009  092.140821  +24.324954 x 0
  296  06 08 33.84  +24 16 57.6   296   -5.172   -4.631  11.710   0.275   0.217   0.184   0.006   0.006   0.006  092.141017  +24.282654 x 0
  297  06 08 33.86  +24 26 24.5   297   -5.163    4.818  14.085   0.802   0.663   0.135   0.009   0.013   0.009  092.141064  +24.440137 x 0
  298  06 08 34.04  +24 29 28.1   298   -5.119    7.878  16.672   0.969   0.759   0.281   0.001   0.010   0.018  092.141832  +24.491137 x 0
  299  06 08 34.16  +24 16 39.3   299   -5.101   -4.936  12.974   0.560   0.477   0.225   0.004   0.004   0.010  092.142319  +24.277572 x 0
  300  06 08 34.25  +24 13 05.6   300   -5.083   -8.497  16.603   0.958   0.699   0.185   0.010   0.010   0.013  092.142692  +24.218222 x 0
  301  06 08 34.27  +24 21 35.5   301   -5.072    0.001  16.034   1.276   1.138   0.802   0.009   0.009   0.010  092.142789  +24.359855 x 0
  302  06 08 34.31  +24 13 29.9   302   -5.068   -8.092  14.026   0.808   0.618   0.106   0.010   0.015   0.013  092.142961  +24.224972 x 0
  303  06 08 34.48  +24 16 57.0   303   -5.027   -4.641  14.793   0.610   0.485   0.294   0.000   0.015   0.002  092.143668  +24.282489 x 0
  304  06 08 34.82  +24 11 10.1   304   -4.954  -10.422  15.306   1.018   0.767   0.255   0.007   0.024   0.010  092.145072  +24.186141 x 0
  305  06 08 34.89  +24 26 58.5   305   -4.927    5.385  16.830   1.323   1.136   0.878   0.006   0.011   0.028  092.145378  +24.449590 x 0
  306  06 08 34.99  +24 26 01.1   306   -4.905    4.428  16.059   0.900   0.687   0.481   0.004   0.014   0.011  092.145792  +24.433640 x 0
  307  06 08 35.05  +24 30 42.2   307   -4.889    9.113  14.431   1.562   1.379   1.139   0.002   0.019   0.002  092.146029  +24.511723 x 0
  308  06 08 35.13  +24 19 34.7   308   -4.878   -2.012  16.173   0.924   0.707   0.204   0.045   0.045   0.046  092.146362  +24.326307 x 0
  309  06 08 35.12  +24 27 16.6   309   -4.874    5.686  15.641   1.138   0.979   0.508   0.010   0.012   0.010  092.146344  +24.454607 x 0
  310  06 08 35.19  +24 23 20.7   310   -4.862    1.754  16.408   0.752   0.593   0.385   0.000   0.000   0.006  092.146610  +24.389074 x 0
  311  06 08 35.22  +24 17 14.8   311   -4.859   -4.343  16.449   1.244   1.089   0.754   0.002   0.003   0.023  092.146737  +24.287457 x 0
  312  06 08 35.22  +24 18 23.4   312   -4.857   -3.200  13.888   1.132   1.046   0.875   0.004   0.008   0.005  092.146760  +24.306507 x 0
  313  06 08 35.23  +24 24 37.4   313   -4.851    3.033  16.903   1.146   0.970   0.446   0.004   0.010   0.005  092.146797  +24.410391 x 0
  314  06 08 35.24  +24 20 24.4   314   -4.851   -1.184  16.892   1.269   1.074   0.661   0.028   0.044   0.028  092.146846  +24.340107 x 0
  315  06 08 35.30  +24 14 20.2   315   -4.842   -7.254  14.366   0.926   0.765   0.201   0.004   0.008   0.005  092.147081  +24.238941 x 0
  316  06 08 35.34  +24 24 42.3   316   -4.827    3.114  15.315   1.237   1.041   0.457   0.003   0.011   0.011  092.147235  +24.411741 x 0
  317  06 08 35.39  +24 26 57.1   317   -4.814    5.362  16.767   1.145   0.951   0.382   0.007   0.015   0.008  092.147447  +24.449208 x 0
  318  06 08 35.42  +24 19 58.8   318   -4.810   -1.611  16.740   1.307   1.101   0.851   0.000   0.015   0.011  092.147601  +24.332991 x 0
  319  06 08 35.44  +24 28 36.7   319   -4.801    7.021  13.859   0.775   0.643   0.131   0.013   0.013   0.014  092.147666  +24.476858 x 0
  320  06 08 35.56  +24 11 55.1   320   -4.785   -9.672  16.488   1.059   0.794   0.358   0.023   0.023   0.028  092.148151  +24.198642 x 0
  321  06 08 35.63  +24 12 29.3   321   -4.767   -9.102  16.939   0.984   0.754   0.176   0.029   0.029   0.034  092.148473  +24.208142 x 0
  322  06 08 35.71  +24 12 13.4   322   -4.749   -9.368  14.134   0.773   0.580   0.328   0.004   0.004   0.010  092.148805  +24.203709 x 0
  323  06 08 35.74  +24 15 13.1   323   -4.742   -6.373  12.800   0.496   0.419   0.248   0.005   0.006   0.013  092.148899  +24.253626 x 0
  324  06 08 35.77  +24 13 30.9   324   -4.736   -8.075  15.784   0.959   0.776   0.163   0.004   0.020   0.004  092.149028  +24.225259 x 0
  325  06 08 35.79  +24 19 15.4   325   -4.726   -2.334  16.739   1.046   0.800   0.234   0.005   0.043   0.009  092.149146  +24.320942 x 0
  326  06 08 35.86  +24 27 48.6   326   -4.707    6.219  14.170   1.118   1.005   0.804   0.006   0.008   0.008  092.149396  +24.463492 x 0
  327  06 08 35.93  +24 14 24.2   327   -4.699   -7.187  16.402   1.035   0.790   0.217   0.014   0.017   0.016  092.149694  +24.240059 x 0
  328  06 08 35.90  +24 27 36.6   328   -4.697    6.019  13.382   0.639   0.542   0.309   0.002   0.002   0.004  092.149581  +24.460159 x 0
  329  06 08 36.02  +24 15 33.5   329   -4.677   -6.032  16.255   1.167   1.014   0.698   0.014   0.015   0.017  092.150083  +24.259309 x 0
  330  06 08 36.34  +24 15 19.4   330   -4.604   -6.267  15.934   0.984   0.746   0.212   0.013   0.014   0.013  092.151421  +24.255394 x 0
  331  06 08 36.37  +24 27 32.6   331   -4.591    5.952  16.065   0.976   0.777   0.282   0.000   0.013   0.003  092.151523  +24.459043 x 0
  332  06 08 36.42  +24 20 37.7   332   -4.582   -0.962  12.479   0.599   0.461   0.300   0.011   0.012   0.011  092.151764  +24.343810 x 0
  333  06 08 36.48  +24 19 50.1   333   -4.570   -1.755  16.715   1.114   0.899   0.255   0.004   0.010   0.014  092.151992  +24.330594 x 0
  334  06 08 36.77  +24 25 47.6   334   -4.501    4.203  14.081   0.506   0.344  -0.063   0.006   0.007   0.007  092.153190  +24.429894 x 0
  335  06 08 36.81  +24 15 59.0   335   -4.496   -5.607  16.774   2.112   1.525   1.171   0.016   0.016   0.017  092.153388  +24.266395 x 0
  336  06 08 36.85  +24 13 50.4   336   -4.488   -7.751  15.797   0.938   0.715   0.236   0.017   0.019   0.019  092.153557  +24.230662 x 0
  337  06 08 36.84  +24 21 43.0   337   -4.487    0.126  12.105   0.593   0.471   0.299   0.011   0.017   0.012  092.153490  +24.361944 x 0
  338  06 08 36.94  +24 28 17.3   338   -4.459    6.697  14.313   0.883   0.722   0.147   0.014   0.014   0.014  092.153932  +24.471461 x 0
  339  06 08 37.05  +24 12 15.6   339   -4.444   -9.330  16.266   1.071   0.833   0.212   0.012   0.022   0.013  092.154378  +24.204346 x 0
  340  06 08 37.08  +24 11 42.5   340   -4.437   -9.883  16.591   1.573   1.364   0.776   0.010   0.014   0.017  092.154512  +24.195129 x 0
  341  06 08 37.10  +24 14 00.3   341   -4.432   -7.585  16.485   1.321   1.139   0.812   0.001   0.002   0.004  092.154579  +24.233429 x 0
  342  06 08 37.25  +24 12 25.9   342   -4.398   -9.159  16.246   0.982   0.696   0.313   0.005   0.047   0.007  092.155217  +24.207196 x 0
  343  06 08 37.30  +24 22 17.4   343   -4.381    0.699  15.937   1.133   0.972   0.409   0.000   0.025   0.023  092.155424  +24.371496 x 0
  344  06 08 37.34  +24 18 02.1   344   -4.374   -3.556  11.778   0.294   0.287   0.192   0.013   0.019   0.015  092.155596  +24.300579 x 0
  345  06 08 37.37  +24 18 22.6   345   -4.368   -3.214  12.926   0.592   0.509   0.287   0.009   0.011   0.010  092.155702  +24.306279 x 0
  346  06 08 37.41  +24 21 56.9   346   -4.356    0.358  14.378   1.180   0.984   0.596   0.008   0.009   0.012  092.155885  +24.365812 x 0
  347  06 08 37.42  +24 30 16.8   347   -4.349    8.690  16.206   1.173   0.921   0.346   0.009   0.012   0.009  092.155925  +24.504679 x 0
  348  06 08 37.80  +24 25 35.2   348   -4.265    3.996  16.696   1.224   0.982   0.386   0.006   0.012   0.018  092.157512  +24.426447 x 0
  349  06 08 37.80  +24 26 32.7   349   -4.265    4.955  16.976   1.148   0.912   0.348   0.010   0.034   0.031  092.157502  +24.442430 x 0
  350  06 08 37.95  +24 27 54.8   350   -4.230    6.323  16.899   1.871   1.701   1.321   0.027   0.027   0.058  092.158129  +24.465230 x 0
  351  06 08 38.07  +24 20 45.7   351   -4.207   -0.829  16.980   1.013   0.793   0.432   0.001   0.023   0.013  092.158623  +24.346031 x 0
  352  06 08 38.14  +24 21 30.8   352   -4.191   -0.078  15.217   0.705   0.551   0.373   0.012   0.012   0.015  092.158908  +24.358547 x 0
  353  06 08 38.15  +24 18 53.4   353   -4.189   -2.701  14.780   0.448   0.337   0.054   0.005   0.013   0.006  092.158971  +24.314831 x 0
  354  06 08 38.17  +24 22 13.4   354   -4.183    0.632  14.137   0.824   0.676   0.127   0.001   0.004   0.002  092.159047  +24.370381 x 0
  355  06 08 38.20  +24 12 04.7   355   -4.181   -9.513  15.929   0.623   0.451   0.348   0.022   0.023   0.023  092.159186  +24.201298 x 0
  356  06 08 38.18  +24 28 34.1   356   -4.177    6.978  15.839   1.070   0.892   0.337   0.014   0.015   0.014  092.159093  +24.476147 x 0
  357  06 08 38.48  +24 12 18.7   357   -4.118   -9.280  15.152   0.693   0.516   0.326   0.007   0.007   0.008  092.160335  +24.205182 x 0
  358  06 08 38.51  +24 13 15.4   358   -4.111   -8.334  16.380   1.027   0.753   0.165   0.006   0.007   0.019  092.160453  +24.220949 x 0
  359  06 08 38.66  +24 19 21.4   359   -4.073   -2.235  16.639   1.061   0.815   0.251   0.005   0.016   0.016  092.161088  +24.322599 x 0
  360  06 08 38.66  +24 22 28.6   360   -4.072    0.886  15.991   0.835   0.613   0.287   0.011   0.011   0.020  092.161076  +24.374615 x 0
  361  06 08 38.74  +24 16 52.0   361   -4.056   -4.724  14.211   0.823   0.673   0.126   0.001   0.011   0.001  092.161423  +24.281115 x 0
  362  06 08 38.80  +24 17 54.0   362   -4.043   -3.691  11.430   0.369   0.257   0.132   0.023   0.029   0.024  092.161651  +24.298332 x 0
  363  06 08 38.89  +24 16 45.1   363   -4.022   -4.840  16.811   1.198   1.007   0.465   0.017   0.028   0.030  092.162046  +24.279182 x 0
  364  06 08 38.99  +24 12 49.3   364   -4.001   -8.770  15.511   0.789   0.601   0.321   0.010   0.014   0.010  092.162468  +24.213683 x 0
  365  06 08 39.15  +24 24 19.0   365   -3.960    2.725  16.348   1.158   0.956   0.387   0.017   0.028   0.021  092.163107  +24.405266 x 0
  366  06 08 39.42  +24 12 13.0   366   -3.903   -9.375  16.540   1.139   0.892   0.315   0.000   0.014   0.016  092.164264  +24.203601 x 0
  367  06 08 39.43  +24 22 59.9   367   -3.895    1.407  12.496   0.466   0.370   0.303   0.000   0.016   0.009  092.164309  +24.383300 x 0
